log,timestamp,cluster_id,template,anomaly_score,is_anomaly
"Jul  6, 2017 07:00:52.447326000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.448880000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.448949000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449047000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449144000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449242000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449340000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449438000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.449536000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.575294000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.576737000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.576837000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.576935000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.577031000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.577130000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.577227000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.577325000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.577423000 Central Daylight Time			Multicast Listener Report Message v2",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:00:52.637016000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637025000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637026000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637028000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637029000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637031000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637032000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637034000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.637036000 Central Daylight Time			Router Solicitation from 00:1e:4f:d4:ca:28",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:00:52.691272000 Central Daylight Time	192.168.10.50	192.168.10.3	SASL GSS-API Privacy: payload (352 bytes)",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:00:52.691276000 Central Daylight Time	192.168.10.50	192.168.10.3	[TCP Retransmission] 33898 â†’ 389 [PSH, ACK] Seq=4030 Ack=3768 Win=797 Len=403 TSval=64061494 TSecr=861610492",N/A,4,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*> <*> <*>",-0.014652793573387557,-1
"Jul  6, 2017 07:00:52.691551000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691566000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691568000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691570000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691573000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691575000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691577000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691580000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691581000 Central Daylight Time	192.168.10.3	192.168.10.50	SASL GSS-API Privacy: payload (265 bytes)",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:00:52.691582000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.691584000 Central Daylight Time	192.168.10.3	192.168.10.50	[TCP Retransmission] 389 â†’ 33898 [PSH, ACK] Seq=3768 Ack=4433 Win=2081 Len=316 TSval=861617655 TSecr=64061494",N/A,4,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*> <*> <*>",-0.014652793573387557,-1
"Jul  6, 2017 07:00:52.691608000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691613000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691615000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691616000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691618000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691619000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691620000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691621000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691623000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,22,"Jul 6, 2017 <*> Central Daylight Time <*> 224.0.0.251 Standard query 0x0000 ANY <*> ""QM"" question ANY <*> ""QM"" question <*> <*> PTR <*>",0.0049850731759956135,1
"Jul  6, 2017 07:00:52.691676000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691677000 Central Daylight Time	192.168.10.50	192.168.10.3	33898 â†’ 389 [ACK] Seq=4433 Ack=4084 Win=820 Len=0 TSval=64061494 TSecr=861617655",N/A,5,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> <*> <*> <*>",0.01912619731234455,1
"Jul  6, 2017 07:00:52.691679000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691680000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691681000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691682000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691683000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691684000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691685000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691686000 Central Daylight Time	192.168.10.12	224.0.0.251	Standard query response 0x0000 A, cache flush 192.168.10.12",N/A,28,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> query <*> <*> <*> <*> <*> <*>",0.00804757433666592,1
"Jul  6, 2017 07:00:52.691687000 Central Daylight Time	192.168.10.50	192.168.10.3	[TCP Dup ACK 1717#1] 33898 â†’ 389 [ACK] Seq=4433 Ack=4084 Win=820 Len=0 TSval=64061494 TSecr=861617655",N/A,6,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> Len=0 <*> <*>",-0.005503488754949382,-1
"Jul  6, 2017 07:00:52.692272000 Central Daylight Time	192.168.10.50	192.168.10.3	SASL GSS-API Privacy: payload (352 bytes)",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:00:52.692276000 Central Daylight Time	192.168.10.50	192.168.10.3	[TCP Retransmission] 33904 â†’ 389 [PSH, ACK] Seq=3775 Ack=3088 Win=616 Len=403 TSval=64061494 TSecr=861610492",N/A,4,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*> <*> <*>",-0.014652793573387557,-1
"Jul  6, 2017 07:00:52.692525000 Central Daylight Time	192.168.10.3	192.168.10.50	SASL GSS-API Privacy: payload (265 bytes)",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:00:52.692528000 Central Daylight Time	192.168.10.3	192.168.10.50	[TCP Retransmission] 389 â†’ 33904 [PSH, ACK] Seq=3088 Ack=4178 Win=2081 Len=316 TSval=861617656 TSecr=64061494",N/A,4,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*> <*> <*>",-0.014652793573387557,-1
"Jul  6, 2017 07:00:52.692553000 Central Daylight Time	192.168.10.50	192.168.10.3	33904 â†’ 389 [ACK] Seq=4178 Ack=3404 Win=639 Len=0 TSval=64061494 TSecr=861617656",N/A,5,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> <*> <*> <*>",0.01912619731234455,1
"Jul  6, 2017 07:00:52.692555000 Central Daylight Time	192.168.10.50	192.168.10.3	[TCP Dup ACK 1731#1] 33904 â†’ 389 [ACK] Seq=4178 Ack=3404 Win=639 Len=0 TSval=64061494 TSecr=861617656",N/A,6,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> Len=0 <*> <*>",-0.005503488754949382,-1
"Jul  6, 2017 07:00:52.942143000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.942159000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.942161000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.942164000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
"Jul  6, 2017 07:00:52.942166000 Central Daylight Time			Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",N/A,51,"Jul 6, 2017 <*> Central Daylight Time Standard query 0x0000 ANY f.3.2.8.c.f.f.5.6.5.7.7.1.c.c.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu64a.local, ""QM"" question AAAA fe80::8cc1:7756:5ffc:823f PTR ubuntu64a.local",0.026780824027940797,1
